StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
01/29/2020 18:50:00,01/29/2020 18:50:59,,65.5,87.1,0.9,627.26,26.9,1,,5,5.5,422.15,2.028,-1.008,9.24,8.231,36
01/29/2020 18:51:00,01/29/2020 18:51:59,,66.7,86.5,1,627.26,26.9,0.978,,4.9,5.3,426.65,2.033,-0.94,9.267,8.327,34.682
01/29/2020 18:52:00,01/29/2020 18:52:59,,66.4,86,1.1,627.26,26.9,1,,5,5.5,446.55,2.052,-0.611,9.486,8.875,30.989
01/29/2020 18:53:00,01/29/2020 18:53:59,,70.7,86,1.2,627.26,26.8,1,,5.5,6.3,459.95,2.058,0.515,10.276,10.792,26.855
01/29/2020 18:54:00,01/29/2020 18:54:59,,67.6,86,1.1,627.26,26.8,1,,5.5,6.3,454.15,2.057,9.94,19.732,28.848,23.271
01/29/2020 18:55:00,01/29/2020 18:55:59,,68.8,86,1.1,627.26,26.8,1,,5.8,6.6,448.15,2.049,7.196,16.879,24.075,24.503
01/29/2020 18:56:00,01/29/2020 18:56:59,2.4,65.8,85.6,1.2,627.26,26.8,0.973,,5.6,6.2,457.85,2.058,6.419,15.935,22.355,25.501
01/29/2020 18:57:00,01/29/2020 18:57:59,,65.5,85,1.2,627.26,26.8,1,,5.3,5.7,429.15,2.035,4.124,12.722,16.846,28.631
01/29/2020 18:58:00,01/29/2020 18:58:59,,63.4,85,1.2,627.26,26.8,1,,5.5,5.9,422.35,2.026,2.033,10.24,12.273,33.141
01/29/2020 18:59:00,01/29/2020 18:59:59,,55.7,85,1.1,627.26,26.7,0.952,,5.8,6.3,421.95,2.025,1.913,9.5,11.396,34.422
01/29/2020 19:00:00,01/29/2020 19:00:59,,60.8,85,1,627.26,26.7,0.15,,5.9,6.7,422.55,2.024,1.899,9.599,11.498,32.161
01/29/2020 19:01:00,01/29/2020 19:01:59,,56.4,85.4,1,627.26,26.7,0,,6,7.1,421.45,2.025,1.879,9.647,11.527,31.241
01/29/2020 19:02:00,01/29/2020 19:02:59,,46.3,86,1,627.26,26.7,0,,6,7.5,422.55,2.024,1.837,9.684,11.52,31.297
01/29/2020 19:03:00,01/29/2020 19:03:59,,47.6,86,1,627.26,26.7,0,,5.9,7.6,422.85,2.024,1.796,9.815,11.611,28.254
01/29/2020 19:04:00,01/29/2020 19:04:59,,55.7,86,1,627.26,26.7,0,,5.7,6.7,424.15,2.023,1.758,10.08,11.839,24.883
01/29/2020 19:05:00,01/29/2020 19:05:59,,46.8,86,1,627.263,26.7,0.209,,5.6,6.3,424.25,2.024,1.757,10.547,12.358,21.887
01/29/2020 19:06:00,01/29/2020 19:06:59,,40.3,86.8,1,627.266,26.7,0.123,,5.9,6.7,424.05,2.023,1.782,11.218,13,20.192
01/29/2020 19:07:00,01/29/2020 19:07:59,,34.3,87,1,627.269,26.7,0.219,,6.5,8.1,423.75,2.024,1.73,11.601,13.332,23.204
01/29/2020 19:08:00,01/29/2020 19:08:59,1.2,31.9,87,1,627.272,26.6,0.394,,6.9,9.4,424.35,2.025,1.668,11.763,13.432,26.94
01/29/2020 19:09:00,01/29/2020 19:09:59,1.5,33.9,87,1,627.276,26.6,0.083,,8,11.7,425.05,2.025,1.597,11.947,13.545,27.416
01/29/2020 19:10:00,01/29/2020 19:10:59,1.6,37.1,87,1,627.279,26.6,0,,9.7,14.5,427.15,2.024,1.538,12.066,13.602,27.947
01/29/2020 19:11:00,01/29/2020 19:11:59,,42.1,87,1,627.283,26.6,0,,11.2,16.8,425.85,2.024,1.458,11.981,13.437,29.426
01/29/2020 19:12:00,01/29/2020 19:12:59,1.8,41.5,87.2,1,627.286,26.6,0,,10,15.1,427.35,2.024,1.342,11.72,13.063,29.628
01/29/2020 19:13:00,01/29/2020 19:13:59,,37.4,88,1,627.29,26.6,0,,10.3,15.4,427.35,2.024,1.198,11.338,12.536,28.091
01/29/2020 19:14:00,01/29/2020 19:14:59,,28.6,88,1,627.293,26.6,0,,10,14.9,427.15,2.025,1.044,10.847,11.892,27.755
01/29/2020 19:15:00,01/29/2020 19:15:59,,28.7,88,1,627.296,26.6,0,,9.5,14.2,425.75,2.027,0.948,10.58,11.528,28.723
01/29/2020 19:16:00,01/29/2020 19:16:59,,31.3,88,1,627.3,26.5,0,,9.2,13.8,426.05,2.026,0.878,10.418,11.294,29.113
01/29/2020 19:17:00,01/29/2020 19:17:59,,32.9,88,1,627.3,26.5,0,,8.8,13,426.95,2.025,0.841,10.345,11.185,27.946
01/29/2020 19:18:00,01/29/2020 19:18:59,,37.4,88,1,627.3,26.5,0,,9.7,14,426.95,2.025,0.799,10.392,11.192,27.625
01/29/2020 19:19:00,01/29/2020 19:19:59,,44.3,88,1,627.3,26.5,0,,10.5,15.7,427.85,2.026,0.753,10.522,11.276,26.504
01/29/2020 19:20:00,01/29/2020 19:20:59,,,,,627.3,26.5,,,9.9,15,428.75,2.027,0.713,10.773,11.486,24.723
01/29/2020 19:21:00,01/29/2020 19:21:59,3.3,17.1,88,1,627.3,26.5,0,,10.1,15.1,428.75,2.028,0.668,10.977,11.645,24.755
01/29/2020 19:22:00,01/29/2020 19:22:59,3.1,15.6,88,1,627.3,26.4,0,,9.1,12.9,426.75,2.028,0.641,11.106,11.748,27.288
01/29/2020 19:23:00,01/29/2020 19:23:59,2.8,3.9,88,1,627.3,26.4,0,,7.1,8.6,425.85,2.029,0.618,11.136,11.752,30.08
01/29/2020 19:24:00,01/29/2020 19:24:59,3.5,343.6,88,1,627.3,26.4,0.151,,6.9,8.2,427.05,2.031,0.554,11.165,11.719,30.632
01/29/2020 19:25:00,01/29/2020 19:25:59,3.3,345.1,88.3,0.9,627.3,26.4,0.501,,7.1,8.8,425.75,2.032,0.742,11.044,11.787,30.091
01/29/2020 19:26:00,01/29/2020 19:26:59,3.2,0.9,89,0.9,627.303,26.4,0.119,,6.5,7,425.55,2.033,0.701,10.982,11.683,30.419
01/29/2020 19:27:00,01/29/2020 19:27:59,3.6,3.6,89,0.8,627.307,26.4,0.041,,7.1,8.1,425.35,2.034,0.658,10.848,11.497,31.121
01/29/2020 19:28:00,01/29/2020 19:28:59,,0.7,89,0.8,627.31,26.3,0,,7.1,7.8,424.35,2.033,0.62,10.544,11.164,32.24
01/29/2020 19:29:00,01/29/2020 19:29:59,3.2,6.2,89,0.9,627.314,26.3,0,,7.1,8,424.95,2.032,0.586,10.284,10.87,32.367
01/29/2020 19:30:00,01/29/2020 19:30:59,3.1,8.5,89,0.9,627.314,26.3,0,,7.5,9.4,424.25,2.034,0.53,10.162,10.691,32.213
01/29/2020 19:31:00,01/29/2020 19:31:59,2.7,5.5,89,0.9,627.314,26.3,0,,7,8.2,423.95,2.036,0.48,10.096,10.576,31.956
01/29/2020 19:32:00,01/29/2020 19:32:59,2.1,3,89,0.9,627.314,26.3,0,,7.3,8.8,424.55,2.04,0.395,10.07,10.466,31.471
01/29/2020 19:33:00,01/29/2020 19:33:59,2.2,3.7,89,0.9,627.314,26.2,0,,7.2,8.7,425.75,2.049,0.102,9.995,10.093,30.545
01/29/2020 19:34:00,01/29/2020 19:34:59,,4.4,89,0.9,627.314,26.2,0,,6.8,7.8,426.35,2.059,0.031,9.923,9.95,29.77
01/29/2020 19:35:00,01/29/2020 19:35:59,,359.1,89,0.9,627.314,26.1,0,,8.3,11,425.75,2.045,-0.048,9.877,9.829,29.702
01/29/2020 19:36:00,01/29/2020 19:36:59,,5.7,89,0.9,627.314,26.1,0,,8,10.7,425.85,2.039,-0.137,9.857,9.719,29.889
01/29/2020 19:37:00,01/29/2020 19:37:59,,5,89,0.9,627.314,26.1,0,,7.5,10,425.25,2.046,-0.225,9.818,9.593,30.218
01/29/2020 19:38:00,01/29/2020 19:38:59,,0.3,89,0.8,627.314,26.1,0,,7.8,10.2,425.85,2.047,-0.293,9.8,9.507,30.129
01/29/2020 19:39:00,01/29/2020 19:39:59,,356.9,89,0.8,627.314,26,0,,8.1,10.2,424.45,2.057,-0.374,9.796,9.415,29.924
01/29/2020 19:40:00,01/29/2020 19:40:59,,356.3,88,0.8,627.314,26,0,,7.7,9.2,425.35,2.056,-0.423,9.811,9.388,29.783
01/29/2020 19:41:00,01/29/2020 19:41:59,,349.4,87.9,0.9,627.314,26,0,,8,10.4,426.15,2.057,-0.471,9.846,9.375,29.288
01/29/2020 19:42:00,01/29/2020 19:42:59,,344.9,87,0.9,627.314,26,0,,8.1,10.7,425.45,2.066,-0.459,9.89,9.431,28.58
01/29/2020 19:43:00,01/29/2020 19:43:59,1.7,347,87,0.9,627.314,26,0,,8.1,10.6,426.15,2.069,-0.42,10,9.58,27.78
01/29/2020 19:44:00,01/29/2020 19:44:59,1.7,342.9,86.2,0.9,627.314,26,0,,8.3,11.3,425.55,2.075,-0.411,10.053,9.644,28.258
01/29/2020 19:45:00,01/29/2020 19:45:59,,340.5,86,0.9,627.314,26,0,,8.2,10.7,426.35,2.076,-0.428,10.117,9.688,28.533
01/29/2020 19:46:00,01/29/2020 19:46:59,,,,,627.314,26,,,8.5,11.7,426.65,2.076,-0.453,10.155,9.701,28.577
01/29/2020 19:47:00,01/29/2020 19:47:59,1.3,341.4,86,0.9,627.314,26,0,,8.6,12.3,426.05,2.078,-0.461,10.186,9.725,28.703
01/29/2020 19:48:00,01/29/2020 19:48:59,1.4,3.3,86,0.9,627.314,26,0,,8.2,11,425.65,2.078,-0.48,10.173,9.692,28.757
01/29/2020 19:49:00,01/29/2020 19:49:59,0.9,346.6,86,0.9,627.314,26,0,,8.5,11.4,427.55,2.077,-0.482,10.201,9.719,27.989
01/29/2020 19:50:00,01/29/2020 19:50:59,1.3,356,86,0.9,627.314,26,0,,9,12.8,426.55,2.078,-0.533,10.23,9.684,27.815
01/29/2020 19:51:00,01/29/2020 19:51:59,1.3,3.4,86,0.9,627.314,26,0,,9,12.4,426.15,2.078,-0.587,10.193,9.6,28.053
01/29/2020 19:52:00,01/29/2020 19:52:59,1.6,3.3,86,0.9,627.314,26,0,,8.7,11.8,426.65,2.08,-0.625,10.173,9.548,28.021
01/29/2020 19:53:00,01/29/2020 19:53:59,,2.3,86,0.9,627.314,25.9,0,,8.8,12.7,425.45,2.081,-0.635,10.155,9.52,28.677
01/29/2020 19:54:00,01/29/2020 19:54:59,,10.6,86,0.9,627.314,25.9,0,,9,12.5,425.05,2.086,-0.641,10.168,9.526,29.093
01/29/2020 19:55:00,01/29/2020 19:55:59,,10.7,85.8,0.9,627.314,25.9,0,,8.8,11.7,425.45,2.083,-0.655,10.155,9.5,28.367
01/29/2020 19:56:00,01/29/2020 19:56:59,,20.9,86,0.9,627.31,26,0,,8.7,12.2,426.65,2.086,-0.66,10.157,9.499,28.247
01/29/2020 19:57:00,01/29/2020 19:57:59,,25.3,86,1,627.307,26.1,0,,8.5,11.3,427.05,2.09,-0.663,10.116,9.452,27.921
01/29/2020 19:58:00,01/29/2020 19:58:59,,19,86,1,627.303,26.2,0,,8.9,12.6,426.75,2.101,-0.666,10.095,9.429,27.18
01/29/2020 19:59:00,01/29/2020 19:59:59,,17.6,86,1,627.3,26.2,0,,9.1,13.2,428.55,2.094,-0.635,10.127,9.491,26.458
01/29/2020 20:00:00,01/29/2020 20:00:59,,17.7,86,1,627.3,26.2,0,,9.1,12.9,428.55,2.091,-0.587,10.204,9.616,25.868
01/29/2020 20:01:00,01/29/2020 20:01:59,,19.7,86,1,627.3,26.2,0,,9.1,12.2,427.25,2.107,-0.558,10.239,9.682,26.699
01/29/2020 20:02:00,01/29/2020 20:02:59,1.4,27.3,86,1,627.3,26.2,0,,8.8,11.4,428.15,2.088,-0.515,10.264,9.75,26.965
01/29/2020 20:03:00,01/29/2020 20:03:59,1.2,23.4,86,1,627.303,26.2,0,,9,12.4,427.35,2.089,-0.485,10.319,9.833,26.5
01/29/2020 20:04:00,01/29/2020 20:04:59,1.2,25.6,86,1,627.307,26.2,0,,9.4,13.2,427.55,2.09,-0.467,10.383,9.915,26.52
01/29/2020 20:05:00,01/29/2020 20:05:59,1.2,40.1,86,0.9,627.31,26.1,0,,9.3,13.3,427.95,2.096,-0.443,10.414,9.971,26.222
01/29/2020 20:06:00,01/29/2020 20:06:59,1.4,50.2,86,0.9,627.313,26.1,0,,9.1,12.7,427.55,2.106,-0.406,10.414,10.007,26.077
01/29/2020 20:07:00,01/29/2020 20:07:59,1.5,60.6,85.7,0.8,627.317,26.1,0,,9.2,13,426.95,2.151,-0.397,10.417,10.027,25.176
01/29/2020 20:08:00,01/29/2020 20:08:59,,66.9,85,0.8,627.32,26.1,0,,9.6,13.1,426.35,2.261,-0.369,10.536,10.171,23.318
01/29/2020 20:09:00,01/29/2020 20:09:59,,68.7,85,0.8,627.323,26.1,0,,9.8,14.1,427.15,2.271,-0.302,10.862,10.56,20.486
01/29/2020 20:10:00,01/29/2020 20:10:59,,63.3,85,0.8,627.327,26.1,0,,10.2,15,426.25,2.252,-0.245,11.201,10.956,18.559
01/29/2020 20:11:00,01/29/2020 20:11:59,,62.6,85,0.8,627.327,26.1,0,,9.9,14.3,426.25,2.243,-0.183,11.539,11.355,18.337
01/29/2020 20:12:00,01/29/2020 20:12:59,,60.3,85,0.8,627.327,26.1,0,,9.9,14.3,425.85,2.234,-0.144,11.827,11.682,19.272
01/29/2020 20:13:00,01/29/2020 20:13:59,,64.1,85,0.8,627.327,26.1,0,,9.4,13.3,425.95,2.221,-0.116,12.103,11.988,20.191
01/29/2020 20:14:00,01/29/2020 20:14:59,,63.6,85,0.8,627.327,26.1,0,,9.7,14.3,425.95,2.205,-0.084,12.382,12.297,19.746
01/29/2020 20:15:00,01/29/2020 20:15:59,,58.4,85,0.8,627.327,26.1,0,,10.1,14.8,425.45,2.176,-0.048,12.57,12.522,20.58
01/29/2020 20:16:00,01/29/2020 20:16:59,,49.1,85,0.8,627.327,26.1,0,,10.6,15.8,425.05,2.156,-0.027,12.543,12.515,22.81
01/29/2020 20:17:00,01/29/2020 20:17:59,,29.1,85,0.8,627.327,26.1,0,,10.3,15.1,425.75,2.16,-0.026,12.492,12.466,21.636
01/29/2020 20:18:00,01/29/2020 20:18:59,,292.3,85,0.8,627.327,26.1,0,,10.4,15.5,425.75,2.169,0,12.431,12.429,20.136
01/29/2020 20:19:00,01/29/2020 20:19:59,,236.7,85,0.8,627.327,26.1,0,,10,14.5,425.75,2.165,0.037,12.363,12.402,20.033
01/29/2020 20:20:00,01/29/2020 20:20:59,,215.9,85,0.7,627.327,26.1,0,,9.4,13.4,426.55,2.195,0.08,12.358,12.438,19.708
01/29/2020 20:21:00,01/29/2020 20:21:59,1,220.2,85,0.6,627.327,26.1,0,,9.7,14.2,427.35,2.211,0.104,12.417,12.522,19.282
01/29/2020 20:22:00,01/29/2020 20:22:59,1,219.1,85.9,0.6,627.327,26.1,0,,9.8,14,427.25,2.195,0.118,12.368,12.487,20.091
01/29/2020 20:23:00,01/29/2020 20:23:59,,222.3,86,0.5,627.327,26,0,,9.4,13.5,426.55,2.18,0.139,12.311,12.451,20.622
01/29/2020 20:24:00,01/29/2020 20:24:59,,234.3,86,0.5,627.327,26.1,0,,9.9,14.6,427.45,2.16,0.161,12.264,12.426,20.477
01/29/2020 20:25:00,01/29/2020 20:25:59,,246.5,86,0.5,627.327,26,0,,9.6,13.6,427.65,2.135,0.178,11.991,12.168,21.354
01/29/2020 20:26:00,01/29/2020 20:26:59,,253.7,86.2,0.5,627.327,26,0,,9.7,13.3,427.45,2.093,0.175,11.787,11.962,23.237
01/29/2020 20:27:00,01/29/2020 20:27:59,,252.3,87,0.6,627.327,26,0,,9.8,12.2,427.25,2.086,0.176,11.558,11.734,24.231
01/29/2020 20:28:00,01/29/2020 20:28:59,,258.8,87,0.6,627.327,26,0,,10.2,12.6,427.45,2.085,0.183,11.314,11.497,24.153
01/29/2020 20:29:00,01/29/2020 20:29:59,,264.2,87,0.6,627.327,26,0,,10.2,12.9,428.05,2.081,0.194,11.047,11.231,23.701
01/29/2020 20:30:00,01/29/2020 20:30:59,,262.3,87,0.5,627.327,26,0,,10,12.8,427.75,2.08,0.204,10.882,11.086,23.999
01/29/2020 20:31:00,01/29/2020 20:31:59,1.1,262.2,87,0.5,627.327,25.9,0,,9.8,11.9,427.35,2.081,0.189,10.79,10.979,24.381
01/29/2020 20:32:00,01/29/2020 20:32:59,1.1,252.6,87,0.5,627.327,25.9,0,,10,12.7,427.55,2.081,0.167,10.736,10.903,24.147
01/29/2020 20:33:00,01/29/2020 20:33:59,1.1,237.1,87,0.5,627.323,25.9,0,,10.2,13.4,427.85,2.08,0.141,10.742,10.883,23.576
01/29/2020 20:34:00,01/29/2020 20:34:59,1,229.2,87.2,0.4,627.32,25.8,0,,9.9,11.5,427.95,2.08,0.118,10.731,10.849,23.501
01/29/2020 20:35:00,01/29/2020 20:35:59,,215.6,88,0.3,627.317,25.8,0,,9.7,11.8,427.95,2.081,0.088,10.72,10.807,22.76
01/29/2020 20:36:00,01/29/2020 20:36:59,,210.3,88,0.2,627.313,25.8,0,,9.8,12.3,427.95,2.082,0.045,10.711,10.756,22.501
01/29/2020 20:37:00,01/29/2020 20:37:59,,206.2,88,0.2,627.307,25.8,0,,9.8,12.4,428.15,2.08,0.014,10.678,10.693,22.027
01/29/2020 20:38:00,01/29/2020 20:38:59,,198.9,88.7,0.2,627.3,25.8,0,,10.1,13,428.05,2.078,-0.002,10.611,10.609,21.81
01/29/2020 20:39:00,01/29/2020 20:39:59,1.4,198,89,0.2,627.293,25.8,0,,10.1,11.9,427.95,2.078,-0.017,10.567,10.549,22.233
01/29/2020 20:40:00,01/29/2020 20:40:59,,188.3,89,0.2,627.286,25.8,0,,9.9,11.8,427.75,2.077,-0.026,10.535,10.508,22.934
01/29/2020 20:41:00,01/29/2020 20:41:59,1.4,179.4,89,0.2,627.283,25.8,0,,10,13.1,427.65,2.078,-0.033,10.486,10.443,23.423
01/29/2020 20:42:00,01/29/2020 20:42:59,,178.6,89,0.2,627.277,25.7,0,,10.2,13.2,427.75,2.079,-0.036,10.407,10.372,23.395
01/29/2020 20:43:00,01/29/2020 20:43:59,,172.8,89,0.2,627.27,25.8,0,,10.3,12.8,427.45,2.081,-0.033,10.347,10.313,23.296
01/29/2020 20:44:00,01/29/2020 20:44:59,0.9,167.7,89,0.2,627.263,25.8,0,,10.1,12.5,427.45,2.083,-0.033,10.315,10.282,23.323
01/29/2020 20:45:00,01/29/2020 20:45:59,1,167.2,88.2,0.2,627.257,25.8,0,,10.3,12.5,427.45,2.083,-0.036,10.321,10.285,23.749
01/29/2020 20:46:00,01/29/2020 20:46:59,1,174.3,88,0.3,627.25,25.8,0,,10.4,13.1,427.15,2.085,-0.036,10.299,10.26,23.715
01/29/2020 20:47:00,01/29/2020 20:47:59,1,177,88,0.3,627.243,25.8,0,,10.5,13.4,426.75,2.087,-0.028,10.285,10.256,23.649
01/29/2020 20:48:00,01/29/2020 20:48:59,0.8,187.1,88,0.3,627.237,25.8,0,,11,14.1,426.65,2.087,-0.019,10.274,10.255,23.98
01/29/2020 20:49:00,01/29/2020 20:49:59,,173.3,88,0.3,627.233,25.8,0,,10.7,14.2,426.85,2.087,-0.023,10.275,10.251,24.426
01/29/2020 20:50:00,01/29/2020 20:50:59,,140.9,88,0.3,627.23,25.8,0,,10.7,13.7,427.35,2.087,-0.022,10.291,10.269,23.538
01/29/2020 20:51:00,01/29/2020 20:51:59,,121.5,88,0.3,627.227,25.8,0,,10.8,13.9,427.65,2.088,-0.026,10.298,10.271,22.225
01/29/2020 20:52:00,01/29/2020 20:52:59,,117.5,88,0.2,627.223,25.7,0,,11.1,14.4,427.55,2.088,-0.02,10.278,10.258,22.348
01/29/2020 20:53:00,01/29/2020 20:53:59,,110.9,88,0.3,627.22,25.7,0,,11.1,13.9,426.95,2.089,0.001,10.242,10.243,23.046
01/29/2020 20:54:00,01/29/2020 20:54:59,,104.7,88,0.3,627.216,25.7,0,,11.1,14.2,426.45,2.091,0.004,10.245,10.249,24.082
01/29/2020 20:55:00,01/29/2020 20:55:59,,100.5,87,0.3,627.213,25.7,0,,11.6,14.6,426.75,2.092,0.014,10.273,10.288,24.603
01/29/2020 20:56:00,01/29/2020 20:56:59,,82.2,87,0.3,627.207,25.7,0,,11.5,15.1,427.15,2.092,0.03,10.382,10.412,23.921
01/29/2020 20:57:00,01/29/2020 20:57:59,,82.4,87,0.3,627.2,25.7,0,,11.7,15.3,426.35,2.095,0.048,10.456,10.504,24.193
01/29/2020 20:58:00,01/29/2020 20:58:59,1.1,89.2,87,0.3,627.193,25.7,0,,11.6,15,428.05,2.097,0.09,10.511,10.628,24.795
01/29/2020 20:59:00,01/29/2020 20:59:59,0.8,61.2,87,0.2,627.187,25.7,0,,11.7,15.6,431.55,2.1,0.221,10.656,10.884,22.299
01/29/2020 21:00:00,01/29/2020 21:00:59,0.6,95.6,87,0.1,627.18,25.7,0,,11.7,15.6,428.75,2.095,0.328,10.84,11.169,20.819
01/29/2020 21:01:00,01/29/2020 21:01:59,0.5,31.9,87,0.1,627.173,25.7,0,,11.1,13.9,435.65,2.102,0.47,11.033,11.504,19.992
01/29/2020 21:02:00,01/29/2020 21:02:59,0.5,103.3,87,0.2,627.167,25.7,0,,11.6,15.5,430.45,2.104,0.654,11.299,11.954,21.137
01/29/2020 21:03:00,01/29/2020 21:03:59,0.3,232.5,87,0.2,627.163,25.8,0,,11.7,15.4,430.15,2.102,0.692,11.376,12.073,21.738
01/29/2020 21:04:00,01/29/2020 21:04:59,,264.1,87,0.2,627.1,26,0.308,,11.3,14.9,430.35,2.104,0.752,11.436,12.189,20.493
01/29/2020 21:05:00,01/29/2020 21:05:59,,282.3,87,0.2,627.097,26,0.943,,11.1,13.8,431.35,2.108,0.847,11.612,12.459,21.051
01/29/2020 21:06:00,01/29/2020 21:06:59,,281.7,87,0.2,627.093,26,0.022,,11.1,13.9,429.95,2.102,0.84,11.709,12.55,21.571
01/29/2020 21:07:00,01/29/2020 21:07:59,,290.6,87.1,0.1,627.093,26,0,,11.8,15.4,429.95,2.1,0.76,11.694,12.455,21.73
01/29/2020 21:08:00,01/29/2020 21:08:59,,292,88,0,627.093,26,0,,12.4,17.2,430.65,2.093,0.699,11.651,12.349,21.092
01/29/2020 21:09:00,01/29/2020 21:09:59,,278.7,88,0,627.093,26,0,,12.6,17.6,429.85,2.096,0.54,11.526,12.051,21.452
01/29/2020 21:10:00,01/29/2020 21:10:59,,276.3,88,0,627.093,25.9,0,,12.5,17,430.25,2.097,0.426,11.366,11.793,21.666
01/29/2020 21:11:00,01/29/2020 21:11:59,,256.1,88,0,627.09,25.9,0,,12.3,17.4,428.95,2.102,0.398,11.298,11.697,21.677
01/29/2020 21:12:00,01/29/2020 21:12:59,,251.2,88,0,627.093,25.9,0,,11.5,16.4,428.45,2.106,0.374,11.154,11.528,21.853
01/29/2020 21:13:00,01/29/2020 21:13:59,,228.9,88,0,627.093,25.9,0.069,,11.2,15.4,428.35,2.108,0.319,10.946,11.265,21.539
01/29/2020 21:14:00,01/29/2020 21:14:59,,234,88,0,627.093,25.9,0.084,,11.2,14.5,427.85,2.114,0.309,10.844,11.153,21.774
01/29/2020 21:15:00,01/29/2020 21:15:59,,235.3,88,0,627.093,25.9,0.447,,11.4,14.8,427.65,2.115,0.317,10.737,11.053,21.871
01/29/2020 21:16:00,01/29/2020 21:16:59,,232.5,88,0,627.093,25.9,0.853,,11.4,15.4,427.45,2.118,0.353,10.675,11.028,21.724
01/29/2020 21:17:00,01/29/2020 21:17:59,,228,88,0,627.09,25.9,1.514,,11.2,14.9,427.85,2.121,0.384,10.627,11.011,21.659
01/29/2020 21:18:00,01/29/2020 21:18:59,1.2,233.2,,,627.087,25.9,1.3,,11.2,14.8,428.35,2.121,0.412,10.568,10.981,21.203
01/29/2020 21:19:00,01/29/2020 21:19:59,1.1,232.2,,0,627.08,25.9,1,,11.2,14.7,428.05,2.121,0.453,10.517,10.97,21.945
01/29/2020 21:20:00,01/29/2020 21:20:59,1,234.2,,0,627.073,25.9,1,,11.1,14.1,428.25,2.121,0.477,10.519,10.998,22.401
01/29/2020 21:21:00,01/29/2020 21:21:59,,235.6,,0,627.067,25.9,1,,11,14.3,428.05,2.121,0.498,10.531,11.029,22.419
01/29/2020 21:22:00,01/29/2020 21:22:59,,234.9,,0,627.06,25.8,1,,11.1,15.2,428.15,2.124,0.529,10.507,11.037,22.145
01/29/2020 21:23:00,01/29/2020 21:23:59,,231.1,,0,627.053,25.8,0.943,,11.3,15.5,428.55,2.129,0.557,10.49,11.047,21.634
01/29/2020 21:24:00,01/29/2020 21:24:59,,229.7,88.9,0,627.047,25.8,0.514,,11.5,16,428.35,2.13,0.575,10.475,11.051,21.481
01/29/2020 21:25:00,01/29/2020 21:25:59,,203.6,89,-0.1,627.04,25.8,0.096,,11.7,16.6,428.25,2.129,0.585,10.468,11.054,21.56
01/29/2020 21:26:00,01/29/2020 21:26:59,,193.1,89,-0.1,627.037,25.8,0.556,,11.4,15.7,428.65,2.132,0.601,10.468,11.069,20.815
01/29/2020 21:27:00,01/29/2020 21:27:59,,190.7,89,0,627.033,25.7,1,,11.2,13.8,428.75,2.133,0.592,10.484,11.076,21.009
01/29/2020 21:28:00,01/29/2020 21:28:59,,177.2,89,-0.1,627.03,25.7,1,,11.4,13.9,428.55,2.123,0.592,10.472,11.065,21.509
01/29/2020 21:29:00,01/29/2020 21:29:59,,167.6,89,-0.2,627.027,25.7,1,,11.5,15.3,428.65,2.127,0.588,10.448,11.036,21.296
01/29/2020 21:30:00,01/29/2020 21:30:59,,160.8,89,-0.2,627.023,25.6,1,,11.7,15.9,428.55,2.123,0.567,10.444,11.011,20.964
01/29/2020 21:31:00,01/29/2020 21:31:59,,157.7,89,-0.2,627.02,25.6,1,,11.7,14.7,428.55,2.118,0.531,10.451,10.982,21.275
01/29/2020 21:32:00,01/29/2020 21:32:59,,152.4,89,-0.2,627.017,25.6,1,,11.6,14.1,428.25,2.114,0.506,10.446,10.95,21.697
01/29/2020 21:33:00,01/29/2020 21:33:59,,150.1,89,-0.1,627.01,25.6,1,,12.2,15.5,427.95,2.112,0.471,10.451,10.923,22.428
01/29/2020 21:34:00,01/29/2020 21:34:59,,147.7,89,-0.1,627.063,25.5,1,,12.5,16.1,428.05,2.112,0.42,10.49,10.91,22.14
01/29/2020 21:35:00,01/29/2020 21:35:59,,151.6,89,-0.1,627.053,25.5,0.903,,12.3,15.4,428.15,2.11,0.396,10.472,10.868,22.129
01/29/2020 21:36:00,01/29/2020 21:36:59,,154.6,89,-0.1,627.043,25.5,0.78,,12.3,14.7,427.45,2.107,0.36,10.471,10.831,23.324
01/29/2020 21:37:00,01/29/2020 21:37:59,,149.4,89,-0.1,627.033,25.5,0.547,,12.4,15.3,427.95,2.109,0.335,10.481,10.816,23.29
01/29/2020 21:38:00,01/29/2020 21:38:59,,148.8,89,-0.2,627.023,25.5,0.03,,12.4,15.5,428.45,2.108,0.321,10.486,10.807,21.899
01/29/2020 21:39:00,01/29/2020 21:39:59,,151,89,-0.3,627.013,25.5,0,,12.3,15.3,428.95,2.109,0.322,10.49,10.812,20.984
01/29/2020 21:40:00,01/29/2020 21:40:59,,152.2,89,-0.3,627.003,25.5,0.273,,12.2,15.5,428.75,2.107,0.307,10.492,10.8,21.289
