StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
10/20/2017 15:03:00,10/20/2017 15:03:59,0.9,19,24.7,620.1,24.2,131,5.5,10.5,1.9,0.61,3.38,3.99,48.88
10/20/2017 15:04:00,10/20/2017 15:04:59,0.5,19,24.7,620.1,24.3,127.3,4.7,9.6,1.9,0.6,3.32,3.91,49.15
10/20/2017 15:05:00,10/20/2017 15:05:59,0.9,20.1,24.7,620.1,24.3,128.6,4.5,11.5,1.9,0.6,3.27,3.87,49.08
10/20/2017 15:06:00,10/20/2017 15:06:59,1.4,21,24.6,620.1,24.3,132.5,5,20.3,1.9,0.62,3.37,3.99,48.18
10/20/2017 15:07:00,10/20/2017 15:07:59,1.5,20.9,24.4,620.1,24.2,131.1,6.5,50,1.93,0.66,3.52,4.17,46.45
10/20/2017 15:08:00,10/20/2017 15:08:59,1.7,21.5,24.3,620.1,24.2,167,7.6,53.6,1.97,2.1,8.57,10.67,42.62
10/20/2017 15:09:00,10/20/2017 15:09:59,1.6,21.7,24.3,620.1,24.4,153.5,7.9,56.3,2.01,1.53,8.08,9.27,41.4
10/20/2017 15:10:00,10/20/2017 15:10:59,1.8,21.6,24.2,620.1,24.5,183.6,4.4,17.3,2.04,0.97,5.74,6.71,44.02
10/20/2017 15:11:00,10/20/2017 15:11:59,2,22,24.2,620.1,24.5,248,4,11.8,2.05,0.89,5.01,5.9,44.98
10/20/2017 15:12:00,10/20/2017 15:12:59,2.5,21.2,24.2,620.1,24.5,225.2,6.7,36.7,2.16,1.51,4.52,6.03,44.92
10/20/2017 15:13:00,10/20/2017 15:13:59,2.4,21.1,24.3,620.1,24.4,163.5,7.5,45.6,2.27,16.19,27.86,44.05,34.93
10/20/2017 15:14:00,10/20/2017 15:14:59,2.7,22.5,24,620.2,24.4,257.2,8,38.7,2.04,5.62,19.1,22.87,33.07
10/20/2017 15:15:00,10/20/2017 15:15:59,2.4,23.6,24,620.3,24.4,366,7.7,40,1.96,2.02,9.38,11.6,43.33
10/20/2017 15:16:00,10/20/2017 15:16:59,2.7,23.6,24.1,620.3,24.5,357.3,6.4,28.2,1.95,1.78,7.22,9,44.32
10/20/2017 15:17:00,10/20/2017 15:17:59,3,23.2,24.1,620.3,24.7,354.5,8,70.3,1.95,1.79,6.75,8.54,44.2
10/20/2017 15:18:00,10/20/2017 15:18:59,2.4,23,24.2,620.3,24.7,353,14.4,141.3,1.94,2.44,7.6,10.04,43.9
10/20/2017 15:19:00,10/20/2017 15:19:59,2.7,23.3,24,620.2,24.6,356.2,6.6,22.6,1.94,3.88,7.96,11.84,44.18
10/20/2017 15:20:00,10/20/2017 15:20:59,2.7,24.5,24.1,620.2,24.6,359.1,7.5,38.7,1.95,1.68,6.33,8.39,45.12
10/20/2017 15:21:00,10/20/2017 15:21:59,2.6,23.6,24.1,620.2,24.5,335.9,7.2,30.8,1.93,3.11,9.36,12.91,43.4
10/20/2017 15:22:00,10/20/2017 15:22:59,2.9,23.9,24,620.2,24.5,337.2,6.3,33.7,1.92,5.2,12.22,17.42,40.78
10/20/2017 15:23:00,10/20/2017 15:23:59,4,23.8,23.9,620.1,24.4,328.9,8,42.9,1.92,4.47,14.09,18.57,39.82
10/20/2017 15:24:00,10/20/2017 15:24:59,3.3,23.2,23.9,620.1,24.5,271.9,7.9,44.8,1.92,3.27,9.96,13.23,41.65
10/20/2017 15:25:00,10/20/2017 15:25:59,2.4,23.9,23.9,620.1,24.7,310.5,7.8,44.6,1.93,2.62,8.97,11.59,43.58
10/20/2017 15:26:00,10/20/2017 15:26:59,2.6,24,24,620.1,24.8,315.1,16.7,149.3,1.93,3.48,9.62,13.1,42.15
10/20/2017 15:27:00,10/20/2017 15:27:59,3.7,23.2,24,620.1,24.7,312.1,9.7,51.3,1.94,3.49,9.65,13.14,41.52
10/20/2017 15:28:00,10/20/2017 15:28:59,4,22.8,23.9,620.1,24.7,306.3,6.8,29.8,1.94,3.6,9.77,13.37,43.7
10/20/2017 15:29:00,10/20/2017 15:29:59,4.2,22,23.9,620.1,24.7,301.8,5.5,31.5,1.94,3.49,9.6,13.09,45.55
10/20/2017 15:30:00,10/20/2017 15:30:59,4,22.3,23.9,620.1,24.7,298.1,6.9,29.7,1.93,3.36,9.26,12.63,46.43
10/20/2017 15:31:00,10/20/2017 15:31:59,3.5,22.4,24,620.1,24.6,295.4,8.4,46.1,1.93,3.23,9.14,12.36,46.25
10/20/2017 15:32:00,10/20/2017 15:32:59,4.1,22,24,620,24.6,290.3,12.2,46.7,1.93,3.14,8.96,12.1,45.6
10/20/2017 15:33:00,10/20/2017 15:33:59,3.7,21.8,24,620,24.6,285.6,8,45.4,1.93,3.01,8.77,11.78,45.75
10/20/2017 15:34:00,10/20/2017 15:34:59,3.6,22,24,619.9,24.5,281.1,9.2,50.5,1.93,2.74,8.45,11.19,46.48
10/20/2017 15:35:00,10/20/2017 15:35:59,3.6,21.9,24,620,24.5,277.1,13.9,141.7,1.93,2.62,8.19,10.81,46.5
10/20/2017 15:36:00,10/20/2017 15:36:59,2.8,21.9,24,619.9,24.4,272.2,9.4,53.8,1.93,2.45,7.98,10.42,45.55
10/20/2017 15:37:00,10/20/2017 15:37:59,4.2,22,24,619.9,24.4,269.2,13.7,90.6,1.95,6.62,13.51,21.19,43.1
10/20/2017 15:38:00,10/20/2017 15:38:59,3.7,22,24,619.9,24.4,267,10.9,95.4,2.01,6.35,14.06,20.16,40.33
10/20/2017 15:39:00,10/20/2017 15:39:59,3.8,22,23.9,619.8,24.4,165.8,8,68.3,2.02,6.86,16.87,23.73,40.45
10/20/2017 15:40:00,10/20/2017 15:40:59,3.9,21.9,23.9,619.7,24.6,59.1,7.8,43.6,2.05,7.27,19.43,26.7,39.32
10/20/2017 15:41:00,10/20/2017 15:41:59,4,21.4,23.9,619.8,24.7,230.7,6.1,40.2,2.13,11.23,22.67,33.9,36.95
10/20/2017 15:42:00,10/20/2017 15:42:59,3,22.1,23.9,619.8,24.7,251.9,12.2,90.8,2.11,8.05,19.08,27.89,36.52
10/20/2017 15:43:00,10/20/2017 15:43:59,4,22,24,619.8,24.6,252,7.9,79.4,2.16,11,21.05,32.4,36.23
10/20/2017 15:44:00,10/20/2017 15:44:59,3.1,21.4,24,619.8,24.6,248.6,7.7,64.3,2.21,9.45,21.89,31.35,36.37
10/20/2017 15:45:00,10/20/2017 15:45:59,3.7,22,24,619.8,24.5,250.1,7.9,64.7,2.59,7.54,19.8,27.34,36.45
10/20/2017 15:46:00,10/20/2017 15:46:59,2.5,22,24,619.8,24.5,255.9,5.6,44.9,2.51,6.28,17.89,24.17,37.97
10/20/2017 15:47:00,10/20/2017 15:47:59,3.7,21.7,24,619.8,24.5,254.3,7.8,39.4,2.48,8.81,18.82,27.62,37.75
10/20/2017 15:48:00,10/20/2017 15:48:59,3.2,22,24,619.8,24.7,252.9,9.2,82.5,2.49,11.57,21.36,33.31,36.12
10/20/2017 15:49:00,10/20/2017 15:49:59,2.7,22,24,619.8,24.8,248.8,7.5,62.5,2.4,13.01,25.01,36.74,33.22
10/20/2017 15:50:00,10/20/2017 15:50:59,2.6,22,24,619.8,24.8,239.2,11.2,109,2.65,9.97,25.22,35.15,32.62
10/20/2017 15:51:00,10/20/2017 15:51:59,3.3,22.4,24,619.8,24.7,210.3,10.5,106.4,4.15,9.13,23.64,32.77,31.78
10/20/2017 15:52:00,10/20/2017 15:52:59,2.6,22.7,24,619.8,24.7,194.6,20.5,283.9,4.6,9.66,25.63,35.3,32.55
10/20/2017 15:53:00,10/20/2017 15:53:59,3.7,22.1,23.9,619.7,24.6,63.4,13.8,146.2,4.3,6.7,23.03,29.73,32.98
10/20/2017 15:54:00,10/20/2017 15:54:59,3.1,22.4,23.8,619.7,24.6,127.8,46.1,577.1,4.68,5.71,21.68,28.75,35.7
10/20/2017 15:55:00,10/20/2017 15:55:59,2.1,22.9,23.8,619.8,24.5,224.2,29.7,415.4,4.83,11.68,26.89,38.82,32.4
10/20/2017 15:56:00,10/20/2017 15:56:59,2.9,22.6,23.8,619.8,24.5,227.6,18.7,277.4,4.48,13.88,30.95,44.83,28.33
10/20/2017 15:57:00,10/20/2017 15:57:59,3,22.5,23.9,619.8,24.4,209.6,19.3,187.2,4.56,15.33,32.58,47.91,27.37
10/20/2017 15:58:00,10/20/2017 15:58:59,2.4,22.3,23.9,619.8,24.4,224.2,16.5,179.1,4.68,16.6,33.93,50.54,25.85
10/20/2017 15:59:00,10/20/2017 15:59:59,1.8,23,23.9,619.8,24.3,222.5,10.2,104.7,4.94,12.55,30.31,42.66,26.5
10/20/2017 16:00:00,10/20/2017 16:00:59,2.3,22.2,23.9,619.8,24.3,220.7,16.6,155.8,4.07,11.04,27.31,38.73,30.05
10/20/2017 16:01:00,10/20/2017 16:01:59,3.1,22.8,23.9,619.8,24.2,215.6,26,305.8,4.06,9.04,25.1,34.14,31.6
10/20/2017 16:02:00,10/20/2017 16:02:59,2.9,22.8,23.9,619.8,24.1,199.5,20.7,201.7,3.69,12.76,31.25,44.01,30.07
10/20/2017 16:03:00,10/20/2017 16:03:59,2.7,23,23.9,619.7,24.1,113.1,19.3,186.9,4.33,12.38,33.37,45.76,26.42
10/20/2017 16:04:00,10/20/2017 16:04:59,2.6,23.5,23.7,619.6,24.3,74.2,18.8,167,4.61,22.82,44.34,67.16,22.13
10/20/2017 16:05:00,10/20/2017 16:05:59,2.4,23.9,23.7,619.6,24.4,122,20.3,218.9,4.6,24.48,35.46,59.35,20.23
10/20/2017 16:06:00,10/20/2017 16:06:59,2.7,23.6,23.7,619.8,24.4,193.4,17.8,232.7,4.56,22.2,34.77,54.83,22.55
10/20/2017 16:07:00,10/20/2017 16:07:59,3.2,23.1,23.7,619.8,24.4,186.5,14.6,176.6,4.36,20.72,37.18,57.9,24.17
10/20/2017 16:08:00,10/20/2017 16:08:59,2.7,23,23.8,619.7,24.3,180.7,18,163.6,4.28,18.9,37.56,56.45,22.72
10/20/2017 16:09:00,10/20/2017 16:09:59,2.9,23.9,23.7,619.7,24.3,176.3,17.4,166.9,4.98,16.06,38.97,55.02,23.03
10/20/2017 16:10:00,10/20/2017 16:10:59,3,23.9,23.7,619.7,24.2,172,14.3,145.8,5.25,18.86,34.87,53.73,23.72
10/20/2017 16:11:00,10/20/2017 16:11:59,3.9,23.9,23.7,619.7,24.2,164.9,16.9,147.6,4.88,12.16,32.42,45.05,24.78
10/20/2017 16:12:00,10/20/2017 16:12:59,3.5,23.8,23.7,619.6,24.1,162.2,14.2,143.3,5.19,13.51,33.37,46.63,25.75
10/20/2017 16:13:00,10/20/2017 16:13:59,3,24,23.6,619.6,24.1,158.1,12.5,131.6,5.16,9.3,28.26,37.56,25.53
10/20/2017 16:14:00,10/20/2017 16:14:59,3.3,23.6,23.6,619.6,24.1,153.6,15.3,127,6.06,14.38,28.9,43.28,25.88
10/20/2017 16:15:00,10/20/2017 16:15:59,2.6,24,23.5,619.6,24.1,150.6,16.1,144.2,6.67,14.96,35.49,50.45,23.43
10/20/2017 16:16:00,10/20/2017 16:16:59,3,23.6,23.5,619.6,24.3,146.5,18.9,148,5.97,12.6,34.24,46.97,23.6
10/20/2017 16:17:00,10/20/2017 16:17:59,3.1,23.6,23.5,619.5,24.4,143.5,10.3,63.5,5.1,14.46,32.81,47.41,23.9
10/20/2017 16:18:00,10/20/2017 16:18:59,3.1,23.1,23.5,619.5,24.4,141.1,9.7,53.2,4.82,9.62,29.94,39.56,24.22
10/20/2017 16:19:00,10/20/2017 16:19:59,2.9,23.6,23.5,619.5,24.4,139,10.9,91.4,5.18,9.57,28.87,38.44,26.08
10/20/2017 16:20:00,10/20/2017 16:20:59,3.4,24.1,23.4,619.5,24.3,135.9,11.1,77.7,5.29,9.8,29.28,39.08,24.62
10/20/2017 16:21:00,10/20/2017 16:21:59,3.2,24,23.4,619.5,24.3,133.1,9.5,62.5,5.15,10.9,30.99,41.89,24.07
10/20/2017 16:22:00,10/20/2017 16:22:59,2.8,24.5,23.4,619.4,24.2,130.1,9.3,46.7,5.41,12.09,34.43,45.26,23.65
10/20/2017 16:23:00,10/20/2017 16:23:59,3.2,24,23.3,619.4,24.2,126.8,9.8,64.3,5.75,8.98,29.65,38.48,25.63
10/20/2017 16:24:00,10/20/2017 16:24:59,3.2,24.9,23.3,619.3,24.1,123.9,9,61.1,7.03,5.49,24.98,30.47,27.32
10/20/2017 16:25:00,10/20/2017 16:25:59,3,25.3,23.1,619.2,24.1,118.2,9.7,58.6,7.9,4.59,22.06,26.65,29.92
10/20/2017 16:26:00,10/20/2017 16:26:59,3.2,25.1,23,619.2,24.1,116.6,14,94,9.09,4.25,21.22,25.47,32.8
10/20/2017 16:27:00,10/20/2017 16:27:59,4.1,25.2,23,619.2,24.1,113,11,84.8,8.25,3.84,19.99,23.83,36.17
10/20/2017 16:28:00,10/20/2017 16:28:59,3.5,25.8,23,619.1,24.3,109.8,7.4,42,9.04,3.43,18.56,21.82,37.13
10/20/2017 16:29:00,10/20/2017 16:29:59,4.2,25.1,23,619.1,24.4,106.9,7.4,34.9,7.8,2.91,16.77,19.67,38.23
10/20/2017 16:30:00,10/20/2017 16:30:59,3.1,25.9,22.8,619,24.4,103.6,8.6,41.3,5.52,2.45,15.1,17.55,38.82
10/20/2017 16:31:00,10/20/2017 16:31:59,3.1,26.8,22.7,619,24.4,99.2,7.8,44.6,4.88,2,13.48,15.48,36.98
10/20/2017 16:32:00,10/20/2017 16:32:59,3.5,26.4,22.5,619,24.3,96.2,7.7,34.1,4.48,1.54,11.77,13.32,37.6
10/20/2017 16:33:00,10/20/2017 16:33:59,3.4,25.9,22.5,619,24.3,93.2,7.9,26.6,5.43,1.19,10.2,11.3,39.78
10/20/2017 16:34:00,10/20/2017 16:34:59,3.5,25.5,22.5,619,24.3,90.1,8.1,33.2,6.33,1.03,8.9,9.92,41.58
10/20/2017 16:35:00,10/20/2017 16:35:59,3.2,25,22.6,619,24.2,87.8,8.7,34.5,6.21,0.92,8.07,8.99,43.62
10/20/2017 16:36:00,10/20/2017 16:36:59,3.4,25,22.5,619,24.2,85,9,34.9,6.18,0.97,7.77,8.75,42.58
10/20/2017 16:37:00,10/20/2017 16:37:59,4.1,25,22.6,619,24.1,81.6,9.4,40.6,5.29,7.56,26.49,34.06,36.55
10/20/2017 16:38:00,10/20/2017 16:38:59,3.3,25,22.6,619,24.1,77.5,10.2,52.3,5.36,4.87,21.27,26.14,33.53
10/20/2017 16:39:00,10/20/2017 16:39:59,3.3,25,22.6,619,24.1,73.1,11.4,65.8,6.01,1.39,10.24,11.32,36.98
10/20/2017 16:40:00,10/20/2017 16:40:59,3.1,25.1,22.5,619.1,24.2,69.9,10.6,66.3,7.04,2.2,13.6,15.99,38.18
10/20/2017 16:41:00,10/20/2017 16:41:59,2.8,25,22.5,619.1,24.3,68.6,13.2,90.7,6.58,1.44,11.6,13.04,37.83
10/20/2017 16:42:00,10/20/2017 16:42:59,2.9,25.6,22.4,619.1,24.3,60.6,11.8,99.8,6.61,1.4,11.59,12.99,38.15
10/20/2017 16:43:00,10/20/2017 16:43:59,2.6,25.5,22.8,611.9,24.3,59.1,17,114.7,8.31,5.69,13.94,19.62,36.15
10/20/2017 16:44:00,10/20/2017 16:44:59,2.9,25.4,22.3,619.1,24.2,40,17.1,127,9.43,15.29,30.6,45.89,28.7
10/20/2017 16:45:00,10/20/2017 16:45:59,2.8,25.5,22.3,619.1,24.2,24.4,17,149.4,8.68,12.16,37.36,48.54,22.45
10/20/2017 16:46:00,10/20/2017 16:46:59,2.8,25,22.3,619.1,24.1,32.6,19,143.5,8.9,6.16,31.47,37.63,25.17
10/20/2017 16:47:00,10/20/2017 16:47:59,2.3,24.7,22.3,619.1,24.1,24.1,17.8,159.3,8.7,8.86,45.61,54.46,27
10/20/2017 16:48:00,10/20/2017 16:48:59,2.6,24.8,22.4,619.1,24.2,18,19.2,178.3,6.97,16.4,62.15,78.55,23.9
10/20/2017 16:49:00,10/20/2017 16:49:59,2.4,25.4,22.2,619.1,24.4,16.6,14.8,140.9,6.01,10.83,50.49,61.32,23.07
10/20/2017 16:50:00,10/20/2017 16:50:59,1.6,25.8,22.1,619.1,24.4,15.9,14.5,121.3,4.81,2.91,31.6,34.47,27.28
10/20/2017 16:51:00,10/20/2017 16:51:59,3.2,25.4,22,619.1,24.4,14.4,10.6,56.1,4.03,2.6,30.25,32.87,30.03
10/20/2017 16:52:00,10/20/2017 16:52:59,2.6,25.5,22,619.1,24.3,13.8,10.6,57.6,2.37,1.08,15.21,16.28,34.1
10/20/2017 16:53:00,10/20/2017 16:53:59,3.1,26.1,21.9,619.1,24.3,12.8,15.5,76.4,2.14,0.99,14.64,15.62,37.73
10/20/2017 16:54:00,10/20/2017 16:54:59,2.5,26.7,21.8,619.1,24.2,11.3,16.8,84.8,2.06,0.77,12.85,13.62,37.37
10/20/2017 16:55:00,10/20/2017 16:55:59,3.2,26,21.8,619.2,24.1,11,16.8,88.8,2.03,0.71,12.21,12.92,37.02
10/20/2017 16:56:00,10/20/2017 16:56:59,3.1,25,22,619.2,24.1,9.7,12.9,56.6,2.02,0.74,12.28,13.02,38.12
10/20/2017 16:57:00,10/20/2017 16:57:59,2.4,25,22.2,619.2,24.3,9.5,11.6,57.9,2,0.79,12.47,13.28,39.03
10/20/2017 16:58:00,10/20/2017 16:58:59,2.6,25,22.1,619.2,24.4,9,11.5,48.3,2,0.82,12.4,13.22,40.35
10/20/2017 16:59:00,10/20/2017 16:59:59,2.5,24.2,22.2,619.2,24.4,8.6,10.2,45.2,1.99,0.82,12.21,13.03,41.95
10/20/2017 17:00:00,10/20/2017 17:00:59,2.7,24,22.3,619.2,24.3,8,12,48.7,1.98,0.86,12.04,12.91,41.6
10/20/2017 17:01:00,10/20/2017 17:01:59,2.3,24.7,22.2,619.3,24.2,8.4,14.8,59.2,1.99,0.9,12.13,13.03,40.57
10/20/2017 17:02:00,10/20/2017 17:02:59,2.2,25,22,619.3,24.2,8,14.3,76.8,2.01,0.94,12.1,13.05,40.6
10/20/2017 17:03:00,10/20/2017 17:03:59,2.2,25,22,619.3,24.2,7,13.5,70.5,2.03,1,12.2,13.19,39.98
10/20/2017 17:04:00,10/20/2017 17:04:59,1.9,25,21.9,619.3,24.4,6.8,14.2,80.5,2.02,0.97,11.85,12.82,40.93
10/20/2017 17:05:00,10/20/2017 17:05:59,2,25,21.9,619.3,24.5,6,13,73.3,2.03,0.9,11.34,12.24,40.9
10/20/2017 17:06:00,10/20/2017 17:06:59,2,25,22,619.4,24.4,5.7,14.7,64.8,2.01,0.89,11.15,12.03,40.6
10/20/2017 17:07:00,10/20/2017 17:07:59,1.5,25,21.9,619.4,24.3,5,15.7,85.6,2,0.9,11.41,12.32,39.83
10/20/2017 17:08:00,10/20/2017 17:08:59,1.8,25,21.8,619.4,24.2,4.1,14.9,76.3,2.01,1.5,12.22,13.7,38.02
10/20/2017 17:09:00,10/20/2017 17:09:59,1.5,25.1,21.7,619.4,24.1,3.6,16,97.3,2.02,4.6,19.41,24,26.85
10/20/2017 17:10:00,10/20/2017 17:10:59,1.2,25.4,21.7,619.4,24.1,3.2,18.5,118,2.02,9.41,29.44,38.86,22.98
10/20/2017 17:11:00,10/20/2017 17:11:59,1.3,25.7,21.6,619.4,24.2,3,21.6,117.6,2.14,16.15,37.53,53.68,17.32
10/20/2017 17:12:00,10/20/2017 17:12:59,1.8,25.9,21.5,619.4,24.3,2,20,117.9,2.45,25.81,42.71,68.52,16.33
10/20/2017 17:13:00,10/20/2017 17:13:59,1.9,25.2,21.6,619.4,24.4,2,14.9,104.1,2.92,15.26,44.09,56.35,20.02
10/20/2017 17:14:00,10/20/2017 17:14:59,2.5,25,21.6,619.3,24.3,2,16.9,106.7,3.22,8.47,21.7,31.58,31.58
10/20/2017 17:15:00,10/20/2017 17:15:59,2.2,25,21.7,619.3,24.2,2.4,17.4,97.8,2.89,1.74,14.29,16.03,37.77
10/20/2017 17:16:00,10/20/2017 17:16:59,2.1,25.2,21.6,619.3,24.2,2.3,15.5,102.3,3.04,4.57,23.93,28.5,35.77
10/20/2017 17:17:00,10/20/2017 17:17:59,1.6,26,21.4,619.3,24.2,1.7,17.1,115.2,2.94,9.94,26.51,36.45,28.63
10/20/2017 17:18:00,10/20/2017 17:18:59,2.4,25.4,21.5,619.2,24.3,1.1,13,71.7,3.13,17.93,39.35,57.26,20.82
10/20/2017 17:19:00,10/20/2017 17:19:59,1.9,25.8,21.4,619.2,24.4,1.3,15.7,85.6,3.74,13.56,35.59,48.93,20.38
