StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
05/06/2019 12:22:00,05/06/2019 12:22:59,3.19,160.3,52.9,17.9,640.729,25.1,954.74,7.1667,17.2,50.8,433.35,2.043,1.399,3.153,4.552,24.6
05/06/2019 12:23:00,05/06/2019 12:23:59,3.18,155.2,52.3,18,640.735,25.1,970.808,7.1333,16.5,30.1,432.65,2.042,1.34,3.156,4.497,25.05
05/06/2019 12:24:00,05/06/2019 12:24:59,3.38,158,52.2,17.6,640.743,25,970.173,6.9833,15.9,25.8,432.15,2.041,1.262,3.158,4.42,25.566
05/06/2019 12:25:00,05/06/2019 12:25:59,3.48,165.1,52.3,17.8,640.751,24.9,949.3,7.0286,16,28,431.85,2.04,1.205,3.141,4.346,25.95
05/06/2019 12:26:00,05/06/2019 12:26:59,3.39,161.1,52.3,17.7,640.76,24.9,944.964,7.0375,16.2,31.2,431.15,2.039,1.163,3.108,4.266,26.033
05/06/2019 12:27:00,05/06/2019 12:27:59,3.47,152.1,53,17.7,640.769,24.8,958.875,6.92,16,28.2,430.55,2.037,1.125,3.095,4.22,26.25
05/06/2019 12:28:00,05/06/2019 12:28:59,3.55,151.7,52,17.8,640.777,24.8,972.262,6.9714,15.3,20.8,430.15,2.037,1.106,3.075,4.181,25.933
05/06/2019 12:29:00,05/06/2019 12:29:59,3.43,154.3,52.6,17.5,640.784,24.8,966.639,6.9714,16,22.4,429.75,2.036,1.108,3.053,4.161,25.383
05/06/2019 12:30:00,05/06/2019 12:30:59,3.44,157.9,52,17.8,640.79,24.8,968.484,6.9714,16.6,26.5,429.75,2.035,1.148,3.04,4.188,24.816
05/06/2019 12:31:00,05/06/2019 12:31:59,3.28,158.8,52.4,17.9,640.794,24.8,968.482,7.0143,16.1,26.8,429.45,2.035,1.191,3.048,4.243,24.133
05/06/2019 12:32:00,05/06/2019 12:32:59,3.06,140.2,51.8,18.1,640.797,24.9,982.319,6.95,14.9,26,429.35,2.034,1.258,3.081,4.342,22.6
05/06/2019 12:33:00,05/06/2019 12:33:59,3,119.1,52,18.4,640.799,24.9,973.107,7.1,15,23.2,428.85,2.033,1.334,3.114,4.449,21.2
05/06/2019 12:34:00,05/06/2019 12:34:59,2.82,97.4,52.3,18.3,640.8,25,983.918,7.1143,15.7,26.2,428.65,2.033,1.42,3.157,4.578,20.35
05/06/2019 12:35:00,05/06/2019 12:35:59,2.81,111.3,51.7,18.1,640.8,25.1,985.704,7.1429,16.2,29.9,428.65,2.034,1.496,3.189,4.686,19.483
05/06/2019 12:36:00,05/06/2019 12:36:59,2.84,63.4,51.4,18.2,640.8,25.1,987.124,11.7625,15.8,28.6,428.35,2.035,1.538,3.217,4.755,19.95
05/06/2019 12:37:00,05/06/2019 12:37:59,2.86,96.4,52.7,18.5,640.801,25.2,984.109,7.3714,15.9,28.7,428.05,2.035,1.55,3.234,4.782,21.7
05/06/2019 12:38:00,05/06/2019 12:38:59,2.85,165,51.5,18.4,640.802,25.2,974.745,8.0143,14.7,24.3,427.75,2.035,1.517,3.219,4.732,23.233
05/06/2019 12:39:00,05/06/2019 12:39:59,2.98,138.7,50.9,18.6,640.804,25.2,982.325,7.6333,14.9,25.2,427.55,2.034,1.473,3.188,4.662,23.85
05/06/2019 12:40:00,05/06/2019 12:40:59,3.16,141.5,51.2,18.2,640.806,25.2,908.762,7.1714,14.8,25.8,427.35,2.034,1.428,3.165,4.593,24.2
05/06/2019 12:41:00,05/06/2019 12:41:59,3.38,154.5,52.3,18.1,640.808,25.2,931.383,7.1143,14.8,25.7,427.45,2.034,1.362,3.146,4.509,24.583
05/06/2019 12:42:00,05/06/2019 12:42:59,3.53,158.7,52.7,18,640.809,25.1,985.986,7,14.6,23.4,427.25,2.033,1.291,3.109,4.393,24.733
05/06/2019 12:43:00,05/06/2019 12:43:59,3.55,163.8,52.2,18.2,640.81,25,974.277,7.2143,14.4,23.5,427.05,2.032,1.221,3.065,4.284,25.133
05/06/2019 12:44:00,05/06/2019 12:44:59,3.39,145.9,52.3,17.9,640.81,25,956.274,7.2,14.1,21.4,426.85,2.032,1.181,3.034,4.216,25.233
05/06/2019 12:45:00,05/06/2019 12:45:59,3.26,160.1,52.7,17.9,640.81,24.9,976.358,7.025,14.3,21.2,426.65,2.031,1.15,3.008,4.158,25.916
05/06/2019 12:46:00,05/06/2019 12:46:59,3.19,171.6,52.6,17.9,640.81,24.8,966.935,7.02,14.2,20.9,426.55,2.03,1.121,2.993,4.114,26.65
05/06/2019 12:47:00,05/06/2019 12:47:59,3.17,126.4,52.2,18,640.809,24.8,947.714,7.0571,14.6,22.1,426.65,2.03,1.099,2.98,4.079,26.216
05/06/2019 12:48:00,05/06/2019 12:48:59,3.19,140.2,52.9,17.9,640.808,24.8,857.631,7.0286,14.9,26.4,426.45,2.03,1.086,2.96,4.045,24.95
05/06/2019 12:49:00,05/06/2019 12:49:59,3.17,172.4,52.3,18,640.806,24.9,857.507,7.1125,14.2,22,426.45,2.03,1.096,2.939,4.035,23.116
05/06/2019 12:50:00,05/06/2019 12:50:59,3.11,136.9,52.1,18.2,640.803,24.9,938.912,7.0143,14.4,24,426.45,2.03,1.128,2.936,4.064,21.95
05/06/2019 12:51:00,05/06/2019 12:51:59,3.16,117.3,52.2,18.3,640.8,24.9,972.923,7.0143,14.4,26.3,426.65,2.03,1.186,2.935,4.121,20.883
05/06/2019 12:52:00,05/06/2019 12:52:59,3.15,124.2,51.7,18.1,640.796,25,970.198,6.95,14.2,24.6,426.65,2.03,1.259,2.95,4.21,20.25
05/06/2019 12:53:00,05/06/2019 12:53:59,3.08,126.8,52.7,17.9,640.79,25,965.126,6.9167,14.2,22.1,426.65,2.029,1.336,2.965,4.308,19.9
05/06/2019 12:54:00,05/06/2019 12:54:59,3.38,135.7,52.6,18.3,640.784,25.1,974.619,6.9857,13.8,20.5,426.55,2.029,1.394,2.986,4.38,20.05
05/06/2019 12:55:00,05/06/2019 12:55:59,3.64,156.5,51.9,18.5,640.776,25.2,947.42,7.0375,13.5,19.2,426.15,2.028,1.423,2.977,4.401,21.7
05/06/2019 12:56:00,05/06/2019 12:56:59,3.86,133.4,51.4,18.6,640.765,25.2,959.182,7.05,13.6,19.8,426.15,2.027,1.424,2.949,4.374,22.616
05/06/2019 12:57:00,05/06/2019 12:57:59,3.85,146.9,51.9,18.2,640.753,25.2,950.925,6.9333,13.9,23.8,425.85,2.027,1.4,2.933,4.333,23.683
05/06/2019 12:58:00,05/06/2019 12:58:59,3.64,130.5,52,18.6,640.739,25.2,944.488,6.9625,13.9,25.2,425.85,2.026,1.352,2.912,4.265,24.783
05/06/2019 12:59:00,05/06/2019 12:59:59,3.54,123.9,53,18,640.724,25.1,954.9,6.8857,13.9,20.5,425.65,2.026,1.284,2.883,4.157,24.983
05/06/2019 13:00:00,05/06/2019 13:00:59,3.55,124.1,52.9,18.1,640.711,25.1,960.525,6.9571,14.9,23.5,425.65,2.025,1.199,2.828,4.02,25.15
05/06/2019 13:01:00,05/06/2019 13:01:59,3.6,127.6,52.3,18,640.698,25,934.669,6.9571,14.9,24.3,425.35,2.026,1.119,2.786,3.905,25.466
05/06/2019 13:02:00,05/06/2019 13:02:59,3.71,121.4,52.4,18.5,640.688,25,924.613,6.8667,14.7,24.8,425.25,2.025,1.081,2.761,3.842,25.8
05/06/2019 13:03:00,05/06/2019 13:03:59,3.79,132.1,52,18.6,640.681,24.9,904.428,6.95,14.4,29.4,425.45,2.025,1.056,2.747,3.803,25.366
05/06/2019 13:04:00,05/06/2019 13:04:59,3.62,136.5,51.9,18.7,640.676,24.9,880.157,7.0429,14.2,30.4,425.45,2.026,1.049,2.757,3.807,24.45
05/06/2019 13:05:00,05/06/2019 13:05:59,3.47,144.6,51,18.5,640.674,25,863.341,6.9714,13.8,23.9,425.45,2.026,1.068,2.757,3.829,23.766
05/06/2019 13:06:00,05/06/2019 13:06:59,3.53,150.2,52,18.6,640.675,25,860.052,6.8833,13,20,425.15,2.025,1.095,2.79,3.886,22.75
05/06/2019 13:07:00,05/06/2019 13:07:59,3.58,147.6,51,18.3,640.678,25,830.121,7.0667,13.3,19.7,425.35,2.025,1.151,2.813,3.964,21.383
05/06/2019 13:08:00,05/06/2019 13:08:59,3.79,150.9,52.1,18.2,640.683,25.1,855,7.0857,13.1,20.4,425.65,2.025,1.222,2.842,4.065,20.716
05/06/2019 13:09:00,05/06/2019 13:09:59,3.84,108,51.7,18.2,640.691,25.1,898.081,7.0714,13.6,20.4,425.75,2.025,1.303,2.848,4.152,20.55
05/06/2019 13:10:00,05/06/2019 13:10:59,3.78889,141.3,51.9,18.2,640.699,25.2,921.102,7.0833,14.6,24,425.55,2.026,1.346,2.857,4.206,21.183
05/06/2019 13:11:00,05/06/2019 13:11:59,3.675,166.7,52.1,18.4,640.707,25.2,808.259,7.0571,14.2,23.3,425.45,2.025,1.377,2.847,4.224,22.183
05/06/2019 13:12:00,05/06/2019 13:12:59,3.85,159.4,51.6,18.4,640.712,25.2,887.996,7.1143,13.6,23.2,425.45,2.025,1.381,2.841,4.222,23.65
05/06/2019 13:13:00,05/06/2019 13:13:59,4.1125,159.2,52,18.3,640.711,25.2,931.202,7.0429,13.6,23.5,425.45,2.026,1.37,2.838,4.208,24.283
05/06/2019 13:14:00,05/06/2019 13:14:59,4.425,,,,640.704,25.2,,7.0571,13.6,22.6,425.35,2.026,1.339,2.796,4.136,24.65
05/06/2019 13:15:00,05/06/2019 13:15:59,4.8125,137.4,,18.6,640.689,25.2,937.558,7.0333,13.5,20.2,425.15,2.027,1.284,2.767,4.049,24.966
05/06/2019 13:16:00,05/06/2019 13:16:59,4.975,135,,18.7,640.668,25.1,935,6.95,13.5,20.4,425.25,2.026,1.196,2.751,3.933,25.383
05/06/2019 13:17:00,05/06/2019 13:17:59,5.25,125.7,,18.5,640.641,25,934.764,6.9571,13.9,23.5,425.15,2.025,1.107,2.739,3.842,25.9
05/06/2019 13:18:00,05/06/2019 13:18:59,5.5,133.1,51.4,18.3,640.612,25,451.648,6.9429,14.6,29.9,425.25,2.026,1.057,2.73,3.787,26.6
05/06/2019 13:19:00,05/06/2019 13:19:59,5.8,130.6,52.1,18.3,640.58,24.9,393.396,6.9167,13.9,23.7,425.35,2.026,1.03,2.74,3.77,25.883
05/06/2019 13:20:00,05/06/2019 13:20:59,5.8,124.9,51.9,18.3,640.547,24.9,380.231,7.0571,14,24.7,425.45,2.026,1.024,2.742,3.767,24.516
05/06/2019 13:21:00,05/06/2019 13:21:59,5.8,152.9,51.9,18.4,640.515,24.9,373.29,7.0286,13.6,19.9,425.65,2.026,1.025,2.749,3.775,23.666
05/06/2019 13:22:00,05/06/2019 13:22:59,5.8,158.6,51.5,18.4,640.487,24.9,382.258,7,13.9,21.8,425.45,2.027,1.042,2.792,3.837,23.016
05/06/2019 13:23:00,05/06/2019 13:23:59,5.8,114.6,52.1,18.5,640.463,25,418.228,7.0286,14.3,26.6,425.65,2.027,1.098,2.829,3.928,22.366
05/06/2019 13:24:00,05/06/2019 13:24:59,5.8,116.5,52,18.4,640.448,25,486.915,7.0167,14.3,27.2,425.85,2.027,1.159,2.87,4.029,21.116
05/06/2019 13:25:00,05/06/2019 13:25:59,5.8,109.5,52.2,18.6,640.443,25.1,595.545,7.0833,14,24.3,425.65,2.027,1.21,2.903,4.114,20.05
05/06/2019 13:26:00,05/06/2019 13:26:59,5.8,118.7,52,18.8,640.446,25.1,738.044,7.0667,13.7,22.7,425.45,2.027,1.244,2.921,4.166,21.25
05/06/2019 13:27:00,05/06/2019 13:27:59,5.8,123.5,51.6,18.6,640.456,25.1,511.862,7.1,13.4,22,425.15,2.028,1.261,2.939,4.201,22.583
05/06/2019 13:28:00,05/06/2019 13:28:59,5.8,144.4,51.4,18.6,640.471,25.1,571.753,7.0286,13.6,20.1,425.05,2.027,1.268,2.945,4.213,24.083
05/06/2019 13:29:00,05/06/2019 13:29:59,5.8,145.8,50.7,18.6,640.487,25.1,588.709,7.0167,13.4,21.2,425.25,2.027,1.262,2.948,4.21,24.533
05/06/2019 13:30:00,05/06/2019 13:30:59,5.8,146,51.1,18.6,640.502,25.1,703.05,6.9857,12.9,22.2,425.05,2.027,1.237,2.938,4.175,25.016
05/06/2019 13:31:00,05/06/2019 13:31:59,5.8,144.9,50.4,18.9,640.514,25,967.417,6.9875,12.6,19.3,424.75,2.026,1.188,2.911,4.1,25.866
05/06/2019 13:32:00,05/06/2019 13:32:59,5.8,143.4,50.3,18.8,640.522,25,957.662,7,12.6,19,424.75,2.027,1.132,2.873,4.005,26.516
05/06/2019 13:33:00,05/06/2019 13:33:59,5.8,127.1,51.3,19.4,640.526,24.9,932.553,7.1429,12.9,20.5,424.45,2.026,1.099,2.84,3.931,27.05
05/06/2019 13:34:00,05/06/2019 13:34:59,5.8,122.4,49.5,20,640.527,24.9,937.573,7.2286,13.9,22,424.45,2.025,1.069,2.817,3.884,27.2
05/06/2019 13:35:00,05/06/2019 13:35:59,5.8,133.5,48.1,20.1,640.524,24.9,963.213,7.1333,12.5,20.5,424.45,2.026,1.065,2.772,3.837,26.5
05/06/2019 13:36:00,05/06/2019 13:36:59,5.8,149.5,48,19.7,640.516,24.8,855.736,7.3571,12.4,20.1,424.35,2.026,1.055,2.741,3.796,25.783
05/06/2019 13:37:00,05/06/2019 13:37:59,5.8,103.3,49.3,19.7,640.503,24.8,676.522,7.6375,12,22.8,424.55,2.025,1.112,2.746,3.859,25.716
05/06/2019 13:38:00,05/06/2019 13:38:59,5.8,132.3,49.6,19.8,640.485,24.7,521.463,7.15,12.1,22.2,424.45,2.024,1.218,2.866,4.087,25.85
05/06/2019 13:39:00,05/06/2019 13:39:59,5.8,122.5,48.7,19.8,640.464,24.7,1022.62,7.0571,10.9,14.8,424.55,2.023,1.266,3.038,4.306,25.8
05/06/2019 13:40:00,05/06/2019 13:40:59,5.8,125.6,49.2,19.4,640.441,24.6,1046.23,6.9667,11.2,16.6,424.45,2.022,1.288,3.215,4.504,25.833
05/06/2019 13:41:00,05/06/2019 13:41:59,5.8,124,48.8,19.2,640.42,24.6,1024.17,7.0286,11.9,20.6,424.25,2.022,1.287,3.379,4.666,25.533
05/06/2019 13:42:00,05/06/2019 13:42:59,5.8,128.8,49.5,19.2,640.402,24.6,737.795,7.0286,11.6,21.6,424.25,2.022,1.296,3.528,4.824,25.35
05/06/2019 13:43:00,05/06/2019 13:43:59,5.8,151.2,48.8,19.3,640.385,24.6,502.924,7,11.6,22.2,424.45,2.021,1.281,3.681,4.962,25.566
05/06/2019 13:44:00,05/06/2019 13:44:59,5.8,145.2,49.1,19.4,640.369,24.6,429.531,7,11.5,20.7,424.35,2.021,1.266,3.82,5.088,25.116
05/06/2019 13:45:00,05/06/2019 13:45:59,5.8,143.9,49,19.5,640.353,24.5,601.935,7.0286,11.6,18.5,424.35,2.021,1.143,3.852,4.996,25.066
05/06/2019 13:46:00,05/06/2019 13:46:59,5.8,127.5,48.9,19.3,640.336,24.5,744.258,6.9571,12,19.6,424.35,2.02,1.037,3.79,4.827,25.466
05/06/2019 13:47:00,05/06/2019 13:47:59,5.8,135.7,49.1,19.2,640.318,24.5,908.44,7.0143,12.2,23.5,424.25,2.02,0.98,3.693,4.674,25.9
05/06/2019 13:48:00,05/06/2019 13:48:59,5.8,85.9,49.8,19.3,640.3,24.6,853.406,7.0571,12.7,22.9,424.15,2.02,0.952,3.601,4.553,26.05
05/06/2019 13:49:00,05/06/2019 13:49:59,5.8,75.2,49.5,19.3,640.285,24.6,889.792,6.95,12.6,19.7,424.25,2.021,0.937,3.507,4.44,25.533
05/06/2019 13:50:00,05/06/2019 13:50:59,5.8,68.4,49.7,19,640.272,24.6,895.876,7.0143,12.4,17.2,424.35,2.022,0.926,3.405,4.32,24.383
05/06/2019 13:51:00,05/06/2019 13:51:59,5.8,63.4,50.6,19.1,640.26,24.6,861.864,6.8857,12.5,19.8,424.35,2.022,0.916,3.304,4.221,24.816
05/06/2019 13:52:00,05/06/2019 13:52:59,5.76,86.7,49.4,19.1,640.249,24.5,836.479,6.9,12.2,20,424.15,2.023,0.907,3.216,4.124,25.05
05/06/2019 13:53:00,05/06/2019 13:53:59,5.56,79.2,49.1,19.7,640.238,24.5,854.052,6.9429,11.8,18.8,423.85,2.024,0.905,3.153,4.059,25.116
05/06/2019 13:54:00,05/06/2019 13:54:59,5.3,112.1,48.2,19.8,640.228,24.5,518.666,6.95,11.4,18.2,423.75,2.023,0.906,3.088,3.994,25.516
05/06/2019 13:55:00,05/06/2019 13:55:59,5.05,126.5,48.7,19.9,640.218,24.4,668.247,6.8667,10.9,18.7,423.65,2.022,0.899,3.023,3.921,25.916
05/06/2019 13:56:00,05/06/2019 13:56:59,4.79,114.7,47.6,19.6,640.213,24.4,879.281,6.875,11.2,19.8,423.95,2.022,0.889,2.968,3.856,26.366
05/06/2019 13:57:00,05/06/2019 13:57:59,4.4,114.7,46.9,19.3,640.212,24.4,862.468,6.8429,10.7,16.7,423.95,2.022,0.88,2.923,3.803,26.033
05/06/2019 13:58:00,05/06/2019 13:58:59,4.04,87,48.6,19.8,640.216,24.5,574.564,6.7875,11.3,18.4,423.95,2.022,0.887,2.908,3.796,25.016
05/06/2019 13:59:00,05/06/2019 13:59:59,3.96,83.9,47.5,19.8,640.225,24.5,398.894,6.9286,12.1,23.8,423.85,2.023,0.926,2.884,3.811,23.533
05/06/2019 14:00:00,05/06/2019 14:00:59,3.91,80.4,47.6,19.3,640.24,24.6,665.876,6.9,11.7,22.3,423.75,2.024,0.98,2.879,3.859,22.333
05/06/2019 14:01:00,05/06/2019 14:01:59,3.78,111.3,48.1,19.5,640.257,24.6,620.528,6.8571,12.4,21.3,424.15,2.025,1.047,2.887,3.941,21.45
05/06/2019 14:02:00,05/06/2019 14:02:59,3.56,87.4,47.7,19.7,640.277,24.7,502.034,6.9286,12.5,22.5,424.35,2.027,1.13,2.914,4.045,21.116
05/06/2019 14:03:00,05/06/2019 14:03:59,3.62,117.5,48.1,19.8,640.298,24.8,575.945,6.9429,11.8,20.9,424.45,2.029,1.188,2.94,4.128,20.983
05/06/2019 14:04:00,05/06/2019 14:04:59,3.63,114.7,47.4,19.6,640.321,24.9,675.899,6.9143,11.5,20.4,424.25,2.029,1.227,2.932,4.159,21.133
05/06/2019 14:05:00,05/06/2019 14:05:59,3.69,109.9,47.8,19.4,640.344,24.9,711.29,6.8833,10.9,15.4,424.25,2.029,1.239,2.943,4.183,22.183
05/06/2019 14:06:00,05/06/2019 14:06:59,3.76,108.6,47.8,19.4,640.366,25,730.981,6.8571,12.6,30.4,424.15,2.03,1.232,2.942,4.172,23.4
05/06/2019 14:07:00,05/06/2019 14:07:59,4.08,132.6,46.7,19.8,640.386,25,757.032,6.8857,12.1,25.1,423.95,2.03,1.18,2.951,4.129,24.65
05/06/2019 14:08:00,05/06/2019 14:08:59,4.35,111.9,47.1,19.6,640.404,25,791.035,6.8,11.7,21,424.05,2.031,1.133,2.936,4.07,25.116
05/06/2019 14:09:00,05/06/2019 14:09:59,4.24,114.6,48.1,19.8,640.418,25,797.99,6.8833,11.9,24.4,423.95,2.033,1.075,2.911,3.987,25.566
05/06/2019 14:10:00,05/06/2019 14:10:59,3.99,122,48,19.7,640.426,24.9,784.555,6.9167,12.3,27,423.85,2.036,1.007,2.888,3.896,26.216
05/06/2019 14:11:00,05/06/2019 14:11:59,3.85,118.5,47.6,19.7,640.431,24.9,767.541,6.9714,12.1,23.8,423.75,2.039,0.956,2.865,3.821,25.983
05/06/2019 14:12:00,05/06/2019 14:12:59,3.91,132,48.4,20,640.433,24.9,720.069,6.9571,11.8,19.9,423.75,2.042,0.924,2.854,3.773,25.35
05/06/2019 14:13:00,05/06/2019 14:13:59,3.95,115.3,47,19.9,640.433,24.9,760.807,7,12,20.8,423.55,2.044,0.921,2.822,3.745,25.433
05/06/2019 14:14:00,05/06/2019 14:14:59,4.08,135.6,47.1,19.9,640.433,24.9,749.933,6.9,12,26,423.95,2.045,0.931,2.825,3.756,24.716
05/06/2019 14:15:00,05/06/2019 14:15:59,4.16,124.9,47.6,19.9,640.433,24.9,707.924,6.8,12,32.2,423.95,2.047,0.958,2.853,3.811,23.85
05/06/2019 14:16:00,05/06/2019 14:16:59,4.18,106.5,47.3,20.1,640.434,24.9,705.212,7.0286,12.2,33.1,424.05,2.048,0.997,2.883,3.881,23.166
05/06/2019 14:17:00,05/06/2019 14:17:59,4.08,111,48.1,19.9,640.434,25,674.417,6.8857,11.8,26.5,424.35,2.047,1.054,2.928,3.985,21.983
05/06/2019 14:18:00,05/06/2019 14:18:59,3.89,110.1,48.6,20.1,640.434,25,676.003,6.9714,11.5,23.2,424.55,2.045,1.116,2.967,4.085,21.1
05/06/2019 14:19:00,05/06/2019 14:19:59,4,148.6,46.4,20.2,640.434,25.1,695.52,7.0714,10.7,22.1,424.05,2.044,1.165,2.982,4.147,21.9
05/06/2019 14:20:00,05/06/2019 14:20:59,4.26,145.3,47,19.8,640.434,25.1,616.315,6.9,10.6,23.3,424.05,2.04,1.193,3.014,4.207,23.166
05/06/2019 14:21:00,05/06/2019 14:21:59,4.29,130.2,47.2,19.8,640.437,25.1,481.553,6.8429,11.2,25.4,423.95,2.039,1.197,3.051,4.249,23.983
05/06/2019 14:22:00,05/06/2019 14:22:59,4.25,129.4,46.7,19.6,640.442,25.1,449.833,6.8333,11.6,25.7,424.05,2.037,1.193,3.059,4.251,24.666
05/06/2019 14:23:00,05/06/2019 14:23:59,4.23,112.9,48.2,19.8,640.447,25.1,463.204,6.8,11.3,26,424.05,2.035,1.174,3.04,4.211,25.516
05/06/2019 14:24:00,05/06/2019 14:24:59,4.14,117.8,47.2,19.6,640.454,25.1,406.929,6.8143,11.4,25.2,423.85,2.034,1.127,3.026,4.148,25.816
05/06/2019 14:25:00,05/06/2019 14:25:59,3.95,114.8,47.6,19.2,640.46,25,379.153,6.725,11.7,23.6,423.75,2.032,1.068,3.009,4.077,26.483
05/06/2019 14:26:00,05/06/2019 14:26:59,4.02,108.8,48.1,19.5,640.466,25,363.288,6.7,11.9,23.2,423.75,2.031,1.028,2.99,4.018,26.65
05/06/2019 14:27:00,05/06/2019 14:27:59,4.01,133.1,48.3,19.4,640.473,25,359.903,6.6875,11.5,23.1,423.75,2.03,1.007,2.997,4.004,25.9
05/06/2019 14:28:00,05/06/2019 14:28:59,4.04,160.2,47.2,19.6,640.48,25,366.133,6.7667,10.8,21,423.85,2.03,0.995,2.992,3.988,25.466
05/06/2019 14:29:00,05/06/2019 14:29:59,3.75,154.6,47.3,19.6,640.486,25,400.99,6.7,10.8,21.5,423.95,2.028,1,3.008,4.012,25.1
05/06/2019 14:30:00,05/06/2019 14:30:59,3.54,120.3,47.2,19.6,640.492,25,502.698,6.7125,10.9,22.5,424.05,2.027,1.039,3.015,4.054,24.083
05/06/2019 14:31:00,05/06/2019 14:31:59,3.61,110,47.4,19.3,640.496,25,532.749,6.6,11.3,21.6,424.05,2.026,1.079,3.049,4.128,22.65
05/06/2019 14:32:00,05/06/2019 14:32:59,3.72,122.3,47,19.4,640.498,25.1,506.03,6.7429,11.8,20.9,424.25,2.026,1.149,3.07,4.22,22.066
05/06/2019 14:33:00,05/06/2019 14:33:59,3.62,113.4,48.6,19.6,640.5,25.1,442.907,6.6833,12.3,23.5,424.45,2.025,1.2,3.092,4.293,22.5
05/06/2019 14:34:00,05/06/2019 14:34:59,3.65,118.5,47.3,20.2,640.5,25.1,417.636,7.025,11.8,31.4,424.25,2.024,1.233,3.126,4.362,23.583
05/06/2019 14:35:00,05/06/2019 14:35:59,3.75,133.1,46.5,19.7,640.498,25.1,400.327,6.6833,11,31.6,424.05,2.023,1.288,3.172,4.462,24.45
05/06/2019 14:36:00,05/06/2019 14:36:59,3.57,116.2,47.3,19.5,640.496,25.1,395.501,6.6429,10.4,17.4,423.85,2.022,1.326,3.239,4.566,24.616
05/06/2019 14:37:00,05/06/2019 14:37:59,3.53,124.4,47.9,19.4,640.49,25.1,557.296,6.6,11.7,24.8,423.85,2.021,1.334,3.276,4.611,24.8
05/06/2019 14:38:00,05/06/2019 14:38:59,3.49,117.5,47.3,19.6,640.482,25.1,597.498,6.7125,12.2,28.1,423.75,2.019,1.316,3.316,4.632,25.15
05/06/2019 14:39:00,05/06/2019 14:39:59,3.6,110.3,48.1,19.7,640.47,25.1,605.097,6.65,11.5,27.4,423.75,2.018,1.285,3.335,4.62,25.616
05/06/2019 14:40:00,05/06/2019 14:40:59,3.66,103.6,46.9,19.8,640.456,25.1,629.989,6.85,11.6,27.5,423.55,2.018,1.246,3.347,4.593,26.133
05/06/2019 14:41:00,05/06/2019 14:41:59,3.64,122.5,46.6,19.6,640.438,25,630.765,6.6875,11.1,19.6,423.85,2.019,1.268,3.393,4.663,25.083
05/06/2019 14:42:00,05/06/2019 14:42:59,3.61,128,47.8,19.7,640.42,25,479.719,6.6,11.1,20.6,423.95,2.018,1.272,3.479,4.752,23.733
05/06/2019 14:43:00,05/06/2019 14:43:59,3.68,108.8,47.2,19.9,640.4,25,435.705,6.8571,11.1,24.3,423.85,2.018,1.245,3.526,4.771,24.05
05/06/2019 14:44:00,05/06/2019 14:44:59,3.55,96,47.6,19.9,640.38,24.9,345.74,6.8286,11.7,26.7,423.75,2.02,1.232,3.546,4.778,24.833
05/06/2019 14:45:00,05/06/2019 14:45:59,3.44,60.4,46.7,19.6,640.361,24.9,312.117,6.9429,11.8,25.3,423.45,2.022,1.214,3.591,4.806,25.383
05/06/2019 14:46:00,05/06/2019 14:46:59,3.44,83.1,47.5,19.4,640.343,24.9,295.677,6.8667,11.6,26.2,423.65,2.024,1.197,3.64,4.838,25.633
05/06/2019 14:47:00,05/06/2019 14:47:59,3.46,102.4,47.5,19.3,640.326,24.9,284.582,6.8,11.2,21.2,423.75,2.029,1.197,3.687,4.884,24.8
05/06/2019 14:48:00,05/06/2019 14:48:59,3.5,110.2,47.1,19.3,640.31,24.9,274.036,6.8167,11.9,21.3,423.85,2.031,1.184,3.733,4.917,24.25
05/06/2019 14:49:00,05/06/2019 14:49:59,3.54,102.8,47.3,19.2,640.296,24.9,265.445,6.9167,12.4,25.9,424.15,2.032,1.193,3.752,4.945,23.55
05/06/2019 14:50:00,05/06/2019 14:50:59,3.48,97.9,47.7,19.4,640.283,24.9,259.39,6.6714,11.5,26.1,424.25,2.032,1.327,3.825,5.152,22.1
05/06/2019 14:51:00,05/06/2019 14:51:59,3.31,114,47.1,,640.271,24.9,250.943,6.6125,11.3,21.8,424.35,2.032,1.436,3.947,5.399,21.25
05/06/2019 14:52:00,05/06/2019 14:52:59,2.99,104.9,47.5,19.3,640.26,25,248.334,6.55,11.4,24,424.45,2.031,1.519,4.109,5.629,21.25
05/06/2019 14:53:00,05/06/2019 14:53:59,2.69,93.5,47.4,19.2,640.25,25,240.23,6.55,10.9,25.4,424.45,2.03,1.587,4.216,5.804,20.95
05/06/2019 14:54:00,05/06/2019 14:54:59,2.53,92.6,47.3,19.2,640.24,25.1,230.103,6.5143,11.2,23.3,424.35,2.028,1.636,4.315,5.952,21.2
05/06/2019 14:55:00,05/06/2019 14:55:59,2.49,112.4,47.1,19.2,640.23,25.1,217.909,6.6143,11.8,30.4,424.55,2.027,1.671,4.425,6.096,21.9
